fuente,ejercicio,estado,dataset_id,dataset_titulo,recurso_id,recurso_nombre,recurso_descripcion,formato,url,archivo,descargado,bytes,md5,http,error,recurso_modificado,dataset_modificado
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,bd036ba3-3fcf-4255-adea-edba51cd8fce,Metadatos de códigos de departamentos,Este recurso contiene los metadatos de códigos de departamentos.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/bd036ba3-3fcf-4255-adea-edba51cd8fce/download/departamentos.csv,data-raw/dicose/2024/metadatos-de-codigos-de-departamentos__bd036ba3.csv,2026-09-25T06:20:03+0000,257,fd2bec71b475b87d3fa09eee2af47317,,,2025-04-10T18:37:16.763608,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,54f5590a-f482-4302-9eb6-3a6a205ed1d9,Metadatos de códigos de especies,Este recurso contiene los metadatos de códigos de especies.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/54f5590a-f482-4302-9eb6-3a6a205ed1d9/download/especies.csv,data-raw/dicose/2024/metadatos-de-codigos-de-especies__54f5590a.csv,2026-09-25T06:20:04+0000,221,df4ea320fe7bb724c61b24b4ae01eb8e,,,2025-04-10T18:37:36.536378,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,80efbdf1-2707-4e99-bf0b-07c5468208d8,Metadatos de códigos de estratos,Este recurso contiene los metadatos de código de estratos.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/80efbdf1-2707-4e99-bf0b-07c5468208d8/download/estratos.csv,data-raw/dicose/2024/metadatos-de-codigos-de-estratos__80efbdf1.csv,2026-09-25T06:20:05+0000,217,bcc3ce0afa544ba23f4d129da3b72553,,,2025-04-10T18:37:59.446397,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,177a94a0-d8a2-4d4a-8ebd-6f1fa8eaf19a,Metadatos de códigos de giros,Este recurso contiene los metadatos de códigos de giros.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/177a94a0-d8a2-4d4a-8ebd-6f1fa8eaf19a/download/giros.csv,data-raw/dicose/2024/metadatos-de-codigos-de-giros__177a94a0.csv,2026-09-25T06:20:06+0000,193,ac7e49898d8a57795639150eb3d69aeb,,,2025-04-10T18:38:20.165156,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,3de577a2-aa02-4a29-887b-6cf33d98a35b,Metadatos de códigos de productos,Este recurso contiene los metadatos de códigos de productos.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/3de577a2-aa02-4a29-887b-6cf33d98a35b/download/productos.csv,data-raw/dicose/2024/metadatos-de-codigos-de-productos__3de577a2.csv,2026-09-25T06:20:09+0000,341,4d63176bd6a310dc3f94ede0161a8487,,,2025-04-10T18:40:04.014299,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,d20713c5-ac70-4cbf-9c9c-4c7fe5452165,Metadatos de códigos de tenencia de tierra,Este recurso contiene los metadatos de códigos de tenencia de tierra.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/d20713c5-ac70-4cbf-9c9c-4c7fe5452165/download/tenenciastierra.csv,data-raw/dicose/2024/metadatos-de-codigos-de-tenencia-de-tierra__d20713c5.csv,2026-09-25T06:20:10+0000,269,42ba903d992038fd298d940befa8f346,,,2025-04-10T18:40:27.651009,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,736ed23b-6d0e-44e0-81a5-0ee0f6c86a91,Metadatos de códigos de usos de tierra,Este recurso contiene los metadatos de códigos de usos de tierra.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/736ed23b-6d0e-44e0-81a5-0ee0f6c86a91/download/usostierra.csv,data-raw/dicose/2024/metadatos-de-codigos-de-usos-de-tierra__736ed23b.csv,2026-09-25T06:20:12+0000,225,b411bc72a2dc3ca37a5900f4bdcc3ec7,,,2025-04-10T18:45:13.275981,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,603472a9-49e1-4e38-ac47-8da63470e0a9,Metadatos de códigos tipos de producción,Este recurso contiene los metadatos de códigos de tipos de producción.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/603472a9-49e1-4e38-ac47-8da63470e0a9/download/tiposproducciones.csv,data-raw/dicose/2024/metadatos-de-codigos-tipos-de-produccion__603472a9.csv,2026-09-25T06:20:11+0000,289,a28060def5d7410ced74366440cb4f79,,,2025-04-10T18:40:51.405856,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,e8c61187-7249-45b6-b3a8-0b3ba0c02e66,Metadatos de datos animales,"Este recurso contiene los metadatos correspondientes a datos de animales, así como su origen y limitantes.",CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/e8c61187-7249-45b6-b3a8-0b3ba0c02e66/download/datosanimales.csv,data-raw/dicose/2024/metadatos-de-datos-animales__e8c61187.csv,2026-09-25T06:19:50+0000,5132,be13e8746e4ed662f1b7753a2e8d3cac,,,2025-04-10T18:30:29.424613,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,0b173fc8-46c7-4e45-aba2-8196cae28e34,Metadatos de datos generales,Este recurso contiene los metadatos de los datos generales.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/0b173fc8-46c7-4e45-aba2-8196cae28e34/download/datosgenerales.csv,data-raw/dicose/2024/metadatos-de-datos-generales__0b173fc8.csv,2026-09-25T06:19:47+0000,4642,d805f9d972491776096cfe7f14ad256e,,,2025-04-10T18:29:53.666109,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,0ad17285-7062-4856-b2da-cb5e123c478b,Metadatos de especializaciones MGAP,Este recurso contiene los metadatos de códigos de especializaciones.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/0ad17285-7062-4856-b2da-cb5e123c478b/download/especializacionesmgap.csv,data-raw/dicose/2024/metadatos-de-especializaciones-mgap__0ad17285.csv,2026-09-25T06:20:13+0000,310,ed075ae231f4ee4fb744a0f0e096659e,,,2025-04-10T18:48:57.890472,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,610049b5-8185-4f8e-8b97-19f738ba33ab,Metadatos de mejoramientos de tierras,Este recurso contiene los metadatos de los mejoramientos de tierras.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/610049b5-8185-4f8e-8b97-19f738ba33ab/download/datosmejoramientostierra.csv,data-raw/dicose/2024/metadatos-de-mejoramientos-de-tierras__610049b5.csv,2026-09-25T06:19:56+0000,3840,7b2d2171971dd6be35cb66c06a9efc6e,,,2025-04-10T18:32:33.935850,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,2f263036-0456-47a4-bce1-7bd56a43af7c,Metadatos de mejoramientos de tierras,Este recurso contiene los metadatos de mejoramientos de tierras.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/2f263036-0456-47a4-bce1-7bd56a43af7c/download/mejoramientostierra.csv,data-raw/dicose/2024/metadatos-de-mejoramientos-de-tierras__2f263036.csv,2026-09-25T06:20:06+0000,289,bc00a20cf0c4e3f6242d76188b081c64,,,2025-04-10T18:39:03.720994,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,0c5cbec7-a3f4-450c-a0f5-06891a83aabf,Metadatos de naturalezas jurídicas,Este recurso contiene los metadatos de naturalezas jurídicas.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/0c5cbec7-a3f4-450c-a0f5-06891a83aabf/download/naturalezasjuridicas.csv,data-raw/dicose/2024/metadatos-de-naturalezas-juridicas__0c5cbec7.csv,2026-09-25T06:20:08+0000,315,39b44150bacdbfdbbea87639f1aca712,,,2025-04-10T18:39:41.524625,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,fcdd366a-40a0-4696-bfb9-2104960f399a,Metadatos de producción de leche,Este recurso contiene los metadatos de producción de leche.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/fcdd366a-40a0-4696-bfb9-2104960f399a/download/datosproduccionleche.csv,data-raw/dicose/2024/metadatos-de-produccion-de-leche__fcdd366a.csv,2026-09-25T06:19:59+0000,4332,0e904262cf66270b13a46869a5bbeb3e,,,2025-04-10T18:32:50.901639,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,b131cf77-2125-4df5-8f08-a480bee65762,Metadatos de producción de leche en establecimiento,Este recurso contiene los metadatos de producción de leche en establecimiento.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/b131cf77-2125-4df5-8f08-a480bee65762/download/datosproduccionlecheenestablecimiento.csv,data-raw/dicose/2024/metadatos-de-produccion-de-leche-en-establecimiento__b131cf77.csv,2026-09-25T06:20:00+0000,4082,c650b9b3f4fa17412d8a52e1953469bd,,,2025-04-10T18:33:08.800178,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,c35835f4-e25a-4ef9-8961-5f6cd639b588,Metadatos de tenencia de tierra,Este recurso contiene los metadatos de tenencia de la tierra.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/c35835f4-e25a-4ef9-8961-5f6cd639b588/download/datostenenciastierra.csv,data-raw/dicose/2024/metadatos-de-tenencia-de-tierra__c35835f4.csv,2026-09-25T06:19:54+0000,3829,ee525e88b5516a65ed2fca9e0d180121,,,2025-04-10T18:31:32.570318,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,2c4594fe-3f18-4e55-bc3c-502428e22280,Metadatos de tipos de producción MGAP,Este recurso contiene los metadatos de códigos de tipos de producción,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/2c4594fe-3f18-4e55-bc3c-502428e22280/download/tiposproduccionesmgap.csv,data-raw/dicose/2024/metadatos-de-tipos-de-produccion-mgap__2c4594fe.csv,2026-09-25T06:20:12+0000,315,c326bc16dc01db6b60edcbf93b58a46c,,,2025-04-10T18:44:14.085853,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,a78d62d5-263f-466d-93b6-0dbf70666c4a,Metadatos de uso de la tierra,Este recurso contiene los metadatos del uso de la tierra.,CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/a78d62d5-263f-466d-93b6-0dbf70666c4a/download/datosusostierra.csv,data-raw/dicose/2024/metadatos-de-uso-de-la-tierra__a78d62d5.csv,2026-09-25T06:19:55+0000,3804,9fce798e8992f19ca55a25e5908bac26,,,2025-04-10T18:31:55.071935,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,413a8270-22f5-422b-94ec-dd34511d822c,Producción de leche,"Para el ejercicio ganadero, departamento, actividad, etc. detalla la cantidad de tenedores con la producción de leche en litros.",CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/413a8270-22f5-422b-94ec-dd34511d822c/download/datosproduccionleche.csv,data-raw/dicose/2024/produccion-de-leche__413a8270.csv,2026-09-25T06:19:57+0000,248701,7b9d7abb73afdbceda1cb9fc8c4f0568,,,2025-04-09T17:19:04.695894,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,123965b0-91cb-4524-8476-381fd91ac4a2,Producción de leche en establecimiento,"Para el ejercicio ganadero, departamento, actividad, etc. detalla la cantidad de leche en litros producida en establecimiento.",CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/123965b0-91cb-4524-8476-381fd91ac4a2/download/datosproduccionlecheenestablecimiento.csv,data-raw/dicose/2024/produccion-de-leche-en-establecimiento__123965b0.csv,2026-09-25T06:19:59+0000,20101,d89f6bd736c1546a4431d7bcabd18931,,,2025-04-09T17:19:31.570610,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,ac5996ee-825a-47bc-88a6-daee7749f325,Tenencia de tierra,"Para el ejercicio ganadero, departamento, actividad, etc. detalla la cantidad de hectáreas explotadas.",CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/ac5996ee-825a-47bc-88a6-daee7749f325/download/datostenenciastierra.csv,data-raw/dicose/2024/tenencia-de-tierra__ac5996ee.csv,2026-09-25T06:19:53+0000,1909663,738ad14a8fd5ad9957cc670094aefcc8,,,2025-04-09T17:16:09.984606,2026-06-10T16:32:37.099912
dicose,2024,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2024,Datos actualizados Declaración jurada de Existencias DICOSE – SNIG 2024,1f6894d7-2e43-49f8-a2a9-63fc4178eed8,Uso de la tierra,"Para el ejercicio ganadero, departamento, actividad, etc. detalla la cantidad de hectáreas según la explotación o uso de la tierra.",CSV,https://catalogodatos.gub.uy/dataset/07376382-ff03-446d-86d6-62b7d5a9cf89/resource/1f6894d7-2e43-49f8-a2a9-63fc4178eed8/download/datosusostierra.csv,data-raw/dicose/2024/uso-de-la-tierra__1f6894d7.csv,2026-09-25T06:19:54+0000,2850227,4df2997dddbfb2c5a4c01379a1fd9b5a,,,2025-04-09T17:16:49.130257,2026-06-10T16:32:37.099912
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,68880699-c2a0-47e4-850f-55410e6d80a8,Animales detallados,"Para el ejercicio ganadero, departamento, actividad, etc. detalla los animales declarados por categoría.",CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/68880699-c2a0-47e4-850f-55410e6d80a8/download/datosanimalesdetallados.csv,data-raw/dicose/2025/animales-detallados__68880699.csv,2026-09-25T06:20:21+0000,12389034,d980d9b0a9ef1c855927d65cb3632e59,,,2026-06-10T13:28:37.847846,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,c67be297-bb41-4e10-843c-f5076d3ac0a5,Códigos de actividades,Contiene los códigos de actividad que se definen al momento de la creación del DICOSE en base a los procesos productivos que va a desarrollar.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/c67be297-bb41-4e10-843c-f5076d3ac0a5/download/actividades.csv,data-raw/dicose/2025/codigos-de-actividades__c67be297.csv,2026-09-25T06:20:27+0000,572,74ecc6dfa6d768160b6098c60692392a,,,2026-06-10T15:44:21.694115,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,58e0baaa-9e4e-4aa0-899d-7b8931cde276,Códigos de categoría,"Contiene las categorías para las especies (bovinos, ovinos, yeguarizos, suinos y caprinos) que figuran en la declaración jurada de existencias.",CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/58e0baaa-9e4e-4aa0-899d-7b8931cde276/download/categorias-.csv,data-raw/dicose/2025/codigos-de-categoria__58e0baaa.csv,2026-09-25T06:20:28+0000,1484,a7be6a9e70bb6fa8f5d180eee3ab607e,,,2026-06-10T15:47:24.199018,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,125d41d0-574d-460b-aecc-5538ff2913fb,Códigos de departamentos,Contiene los códigos y las descripciones de los 19 departamentos del Uruguay utilizados para la presentación de la Declaración Jurada.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/125d41d0-574d-460b-aecc-5538ff2913fb/download/departamentos.csv,data-raw/dicose/2025/codigos-de-departamentos__125d41d0.csv,2026-09-25T06:20:29+0000,292,91288533b80820971ed02ba003fd2ac8,,,2026-06-10T15:48:46.780473,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,8ad02768-8ea3-4f7a-87f9-2cee584b1066,Códigos de especializaciones MGAP,Contienen los códigos y las descripciones de diferentes tipos de especializaciones establecidas por el MGAP para caracterizar a un productor.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/8ad02768-8ea3-4f7a-87f9-2cee584b1066/download/especializacionesmgap.csv,data-raw/dicose/2025/codigos-de-especializaciones-mgap__8ad02768.csv,2026-09-25T06:20:39+0000,133,c906650e22d0d87ee1f473ae473f0c4b,,,2026-06-10T16:25:26.347624,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,2f2c403c-7fbc-4133-b35d-11392068f938,Códigos de especies,Contienen los códigos y la descripción de las especies utilizadas para la presentación de la Declaración Jurada.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/2f2c403c-7fbc-4133-b35d-11392068f938/download/especies.csv,data-raw/dicose/2025/codigos-de-especies__2f2c403c.csv,2026-09-25T06:20:31+0000,129,4b4d0f99493f7576dd9da6032ea29343,,,2026-06-10T15:54:06.739885,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,27785ad8-11a0-4bc0-8746-75e091fecd6d,Códigos de estratos,Contienen los códigos y la descripción de los estratos para utilizar en la presentación de la Declaración Jurada.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/27785ad8-11a0-4bc0-8746-75e091fecd6d/download/estratos.csv,data-raw/dicose/2025/codigos-de-estratos__27785ad8.csv,2026-09-25T06:20:32+0000,198,4b4207d03199f0984ae23640f6554019,,,2026-06-10T16:03:34.992703,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,8eecadf2-2869-45b1-8f6e-094facf787aa,Códigos de giros,Contienen los códigos y la descripción de los giros utilizados en la presentación de la Declaración Jurada.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/8eecadf2-2869-45b1-8f6e-094facf787aa/download/giros.csv,data-raw/dicose/2025/codigos-de-giros__8eecadf2.csv,2026-09-25T06:20:33+0000,1048,302da3e5293059c40bb4188ad6cd91d1,,,2026-06-10T16:05:18.647238,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,9078e3ba-8e45-4ebb-97a5-b8d416deb387,Códigos de mejoramientos de tierras,Contienen los códigos y la descripción de los tipos de mejoramientos de tierras utilizados en la presentación de la Declaración Jurada.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/9078e3ba-8e45-4ebb-97a5-b8d416deb387/download/mejoramientostierra.csv,data-raw/dicose/2025/codigos-de-mejoramientos-de-tierras__9078e3ba.csv,2026-09-25T06:20:34+0000,319,35f5c5d37af8960ab3416c3224d93b71,,,2026-06-10T16:06:59.701505,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,21acd57e-6336-4693-9976-03abe336017e,Códigos de naturalezas jurídicas,Contienen los códigos y las descripciones de las naturalezas jurídicas utilizadas en la presentación de la Declaración Jurada.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/21acd57e-6336-4693-9976-03abe336017e/download/naturalezasjuridicas.csv,data-raw/dicose/2025/codigos-de-naturalezas-juridicas__21acd57e.csv,2026-09-25T06:20:35+0000,885,78a6af092219c8ba2cba7576584f1833,,,2026-06-10T16:11:08.868388,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,13332d20-4169-480d-849b-c0d45e39495c,Códigos de producciones,Contienen los códigos y las descripciones de los tipos de producción declarada en la presentación de la Declaración Jurada de Lechería.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/13332d20-4169-480d-849b-c0d45e39495c/download/tiposproducciones.csv,data-raw/dicose/2025/codigos-de-producciones__13332d20.csv,2026-09-25T06:20:37+0000,293,af643b527d036c985f785018537ec69b,,,2026-06-10T16:23:51.320412,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,4d522eb7-a4c2-46ad-bd46-8fd8bd0d1ea3,Códigos de productos,Contienen los códigos y las descripciones de productos declarados en la presentación de la Declaración Jurada de Lechería.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/4d522eb7-a4c2-46ad-bd46-8fd8bd0d1ea3/download/productos.csv,data-raw/dicose/2025/codigos-de-productos__4d522eb7.csv,2026-09-25T06:20:35+0000,100,ecbea0837019851d73062710b9b5c9a2,,,2026-06-10T16:12:29.371286,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,ba63dd8e-70af-4391-9769-e97d71cc2b7a,Códigos de tenencia de tierra,Contienen los códigos y las descripciones de la tenencia de la tierra que se utilizan en la presentación de la Declaración Jurada.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/ba63dd8e-70af-4391-9769-e97d71cc2b7a/download/tenenciastierra.csv,data-raw/dicose/2025/codigos-de-tenencia-de-tierra__ba63dd8e.csv,2026-09-25T06:20:36+0000,222,6e9a010e1ce0b17ce20ddc6cf50066b9,,,2026-06-10T16:14:49.872997,2026-06-17T16:26:10.584003
dicose,2025,actualizado,mgap-datos-preliminares-basados-en-la-declaracion-jurada-de-existencias-dicose-snig-2025,Datos Actualizados de la Declaración Jurada de Existencias DICOSE – SNIG 2025,d9f524c7-301e-428a-8994-58aee5fb12c8,Códigos de usos de tierra,Contienen los códigos y las descripciones de los usos de la tierra utilizados en la presentación de la Declaración Jurada.,CSV,https://catalogodatos.gub.uy/dataset/8c99ab66-e547-4d6a-b7d3-55b80473b3c6/resource/d9f524c7-301e-428a-8994-58aee5fb12c8/download/usostierra.csv,data-raw/dicose/2025/codigos-de-usos-de-tierra__d9f524c7.csv,2026-09-25T06:20:38+0000,261,edcc630b94a83f40225609f3045f58f4,,,2026-06-10T16:18:57.213721,2026-06-17T16:26:10.584003
